Intro,Subject,Verb,Objects
Intro 37 - โรงเรียนพะเยาพิทยาคม,โรงเรียนพะเยาพิทยาคม  ,มี,"['ชื่อ', 'ว่า', 'โรงเรียนพะเยา', ' พะเยาพิทยาคม', 'ปัก', 'หน้าอก']"
Intro 37 - โรงเรียนพะเยาพิทยาคม,โรงเรียนพะเยาพิทยาคม  ,เป็น,"['ช.ร.', '๓']"
Intro 37 - โรงเรียนพะเยาพิทยาคม,เพราะ,เป็น,['โรง']
Intro 37 - โรงเรียนพะเยาพิทยาคม,เพราะ,เรียน,"['แห่ง', '๓', 'ของ', 'จังหวัดเชียงราย', 'ใน', 'สมัย']"
Intro 37 - โรงเรียนพะเยาพิทยาคม,ใน ช่วง ปี   พ.ศ.   2513   -   พ.ศ.   2514   ได้,รวม,"['กับ', 'โรง', 'เรียนสตรี', 'พะเยา', 'และ']"
Intro 37 - โรงเรียนพะเยาพิทยาคม,ใน ช่วง ปี   พ.ศ.   2513   -   พ.ศ.   2514   ได้,เปลี่ยน,
Intro 37 - โรงเรียนพะเยาพิทยาคม,ใน ช่วง ปี   พ.ศ.   2513   -   พ.ศ.   2514   ได้,เป็น,
Intro 37 - โรงเรียนพะเยาพิทยาคม,ใน ช่วง ปี   พ.ศ.   2513   -   พ.ศ.   2514   ได้,,
Intro 37 - โรงเรียนพะเยาพิทยาคม,ปัจจุบัน,จัด,
Intro 37 - โรงเรียนพะเยาพิทยาคม,ปัจจุบัน,ศึกษา,"['ระดับ', 'มัธยมศึกษา', 'รูปแบบ', 'สหศึกษา']"
Intro 37 - โรงเรียนพะเยาพิทยาคม,ปัจจุบัน,เป็น,"['สถาน', 'มัธยมศึกษา', 'ขนาด']"
Intro 37 - โรงเรียนพะเยาพิทยาคม,ปัจจุบัน,ใหญ่,
Intro 37 - โรงเรียนพะเยาพิทยาคม,ปัจจุบัน,พิเศษ,['และ']
Intro 37 - โรงเรียนพะเยาพิทยาคม,ปัจจุบัน,เป็น,"['ส่วน', 'ราชการ', 'ใน', 'บังคับ', 'ของ', 'สำนักงานเขตพื้นที่การ', 'ศึกษาพะเยา', 'เขต 1', 'สำนักงานคณะกรรมการการศึกษาขั้น', 'พื้นฐาน', 'กระทรวงศึกษาธิการ']"
Intro 37 - โรงเรียนพะเยาพิทยาคม,ปัจจุบัน,มี,['สถานะ']
Intro 37 - โรงเรียนพะเยาพิทยาคม,ปัจจุบัน,เป็น,"['นิติบุคคล', 'ตาม', 'กฎหมาย', 'ด้วย', 'ระเบียบ']"
Intro 37 - โรงเรียนพะเยาพิทยาคม,ปัจจุบัน,บริหาร,"['ราชการ', 'กระทรวงศึกษาธิการ']"
Intro 38 - โรงเรียนพิริยาลัยจังหวัดแพร่,โรงเรียน พิริยาลัยจังหวัดแพร่   ( คำเมือง :   ᩁ ᩰᩫ ᩠ᨦᩁ᩠ᨿᩁᨻᩥᩁᩥ᩠ᨿᩣᩃᩲ᩠ᨿᨧᩢ᩠ᨦᩉ᩠ᩅᩢᨯ ᨻ ᩯ ᩵ ᩖ )   แต่ เดิม,ชื่อ,"['โรง', 'เรียนเทพวงศ์']"
Intro 38 - โรงเรียนพิริยาลัยจังหวัดแพร่,โรงเรียน พิริยาลัยจังหวัดแพร่   ( คำเมือง :   ᩁ ᩰᩫ ᩠ᨦᩁ᩠ᨿᩁᨻᩥᩁᩥ᩠ᨿᩣᩃᩲ᩠ᨿᨧᩢ᩠ᨦᩉ᩠ᩅᩢᨯ ᨻ ᩯ ᩵ ᩖ )   แต่ เดิม,ตั้ง,"['ระหว่าง', 'วัดพระบาท', 'และ', 'วัดมิ่งเมือง', 'ใน', 'สมัย']"
Intro 38 - โรงเรียนพิริยาลัยจังหวัดแพร่,โรงเรียน พิริยาลัยจังหวัดแพร่   ( คำเมือง :   ᩁ ᩰᩫ ᩠ᨦᩁ᩠ᨿᩁᨻᩥᩁᩥ᩠ᨿᩣᩃᩲ᩠ᨿᨧᩢ᩠ᨦᩉ᩠ᩅᩢᨯ ᨻ ᩯ ᩵ ᩖ )   แต่ เดิม,ก่อตั้ง,"['พ.ศ.', '2444']"
Intro 38 - โรงเรียนพิริยาลัยจังหวัดแพร่,โรงเรียน พิริยาลัยจังหวัดแพร่   ( คำเมือง :   ᩁ ᩰᩫ ᩠ᨦᩁ᩠ᨿᩁᨻᩥᩁᩥ᩠ᨿᩣᩃᩲ᩠ᨿᨧᩢ᩠ᨦᩉ᩠ᩅᩢᨯ ᨻ ᩯ ᩵ ᩖ )   แต่ เดิม,ต่อ,
Intro 38 - โรงเรียนพิริยาลัยจังหวัดแพร่,โรงเรียน พิริยาลัยจังหวัดแพร่   ( คำเมือง :   ᩁ ᩰᩫ ᩠ᨦᩁ᩠ᨿᩁᨻᩥᩁᩥ᩠ᨿᩣᩃᩲ᩠ᨿᨧᩢ᩠ᨦᩉ᩠ᩅᩢᨯ ᨻ ᩯ ᩵ ᩖ )   แต่ เดิม,ย้าย,
Intro 38 - โรงเรียนพิริยาลัยจังหวัดแพร่,โรงเรียน พิริยาลัยจังหวัดแพร่   ( คำเมือง :   ᩁ ᩰᩫ ᩠ᨦᩁ᩠ᨿᩁᨻᩥᩁᩥ᩠ᨿᩣᩃᩲ᩠ᨿᨧᩢ᩠ᨦᩉ᩠ᩅᩢᨯ ᨻ ᩯ ᩵ ᩖ )   แต่ เดิม,ตั้ง,"['หน้า', 'จวน']"
Intro 38 - โรงเรียนพิริยาลัยจังหวัดแพร่,โรงเรียน พิริยาลัยจังหวัดแพร่   ( คำเมือง :   ᩁ ᩰᩫ ᩠ᨦᩁ᩠ᨿᩁᨻᩥᩁᩥ᩠ᨿᩣᩃᩲ᩠ᨿᨧᩢ᩠ᨦᩉ᩠ᩅᩢᨯ ᨻ ᩯ ᩵ ᩖ )   แต่ เดิม,ว่าราชการ,"['จังหวัด', 'ปัจจุบัน']"
Intro 38 - โรงเรียนพิริยาลัยจังหวัดแพร่,โรงเรียน พิริยาลัยจังหวัดแพร่   ( คำเมือง :   ᩁ ᩰᩫ ᩠ᨦᩁ᩠ᨿᩁᨻᩥᩁᩥ᩠ᨿᩣᩃᩲ᩠ᨿᨧᩢ᩠ᨦᩉ᩠ᩅᩢᨯ ᨻ ᩯ ᩵ ᩖ )   แต่ เดิม,คือ,"['โรงเรียนนารีรัตน์', 'จังหวัดแพร่', 'และ', 'ราชการ', 'ใน', 'สมัย']"
Intro 38 - โรงเรียนพิริยาลัยจังหวัดแพร่,โรงเรียน พิริยาลัยจังหวัดแพร่   ( คำเมือง :   ᩁ ᩰᩫ ᩠ᨦᩁ᩠ᨿᩁᨻᩥᩁᩥ᩠ᨿᩣᩃᩲ᩠ᨿᨧᩢ᩠ᨦᩉ᩠ᩅᩢᨯ ᨻ ᩯ ᩵ ᩖ )   แต่ เดิม,คือ,"['พระยานิกรกิตติการ', 'กั๊ก', ' ศรีเพ็ญ']"
Intro 38 - โรงเรียนพิริยาลัยจังหวัดแพร่,โรงเรียน พิริยาลัยจังหวัดแพร่   ( คำเมือง :   ᩁ ᩰᩫ ᩠ᨦᩁ᩠ᨿᩁᨻᩥᩁᩥ᩠ᨿᩣᩃᩲ᩠ᨿᨧᩢ᩠ᨦᩉ᩠ᩅᩢᨯ ᨻ ᩯ ᩵ ᩖ )   แต่ เดิม,เห็น,['พื้นที่']
Intro 38 - โรงเรียนพิริยาลัยจังหวัดแพร่,โรงเรียน พิริยาลัยจังหวัดแพร่   ( คำเมือง :   ᩁ ᩰᩫ ᩠ᨦᩁ᩠ᨿᩁᨻᩥᩁᩥ᩠ᨿᩣᩃᩲ᩠ᨿᨧᩢ᩠ᨦᩉ᩠ᩅᩢᨯ ᨻ ᩯ ᩵ ᩖ )   แต่ เดิม,เดิม,['คับแคบ']
Intro 38 - โรงเรียนพิริยาลัยจังหวัดแพร่,โรงเรียน พิริยาลัยจังหวัดแพร่   ( คำเมือง :   ᩁ ᩰᩫ ᩠ᨦᩁ᩠ᨿᩁᨻᩥᩁᩥ᩠ᨿᩣᩃᩲ᩠ᨿᨧᩢ᩠ᨦᩉ᩠ᩅᩢᨯ ᨻ ᩯ ᩵ ᩖ )   แต่ เดิม,จัดซื้อ,
Intro 38 - โรงเรียนพิริยาลัยจังหวัดแพร่,โรงเรียน พิริยาลัยจังหวัดแพร่   ( คำเมือง :   ᩁ ᩰᩫ ᩠ᨦᩁ᩠ᨿᩁᨻᩥᩁᩥ᩠ᨿᩣᩃᩲ᩠ᨿᨧᩢ᩠ᨦᩉ᩠ᩅᩢᨯ ᨻ ᩯ ᩵ ᩖ )   แต่ เดิม,ทุ่ง,['นา']
